date,Rainfall,T2M,RH2M,SP,WS10M,WD10M,season
2019-06-03,6.38,9.26,90.44,95.48,9.11,234.88,2
2019-06-04,7.98,9.55,86.19,95.92,3.12,164.69,2
2019-06-05,11.31,8.62,90.5,95.71,5.31,55.12,2
2019-06-06,3.89,9.62,86.44,96.02,3.56,152.75,2
2019-06-07,0.81,9.48,85.44,96.28,3.47,129.75,2
2019-06-08,1.79,9.65,82.5,96.27,2.84,170.88,2
2019-06-09,4.67,9.43,86.81,96.93,3.35,247.88,2
2019-06-10,1.11,10.07,82.12,97.41,2.02,144.0,2
2019-06-11,1.13,9.3,83.62,97.61,5.04,25.19,2
2019-06-12,2.91,7.95,90.0,97.13,8.75,22.62,2
2019-06-13,2.11,8.01,82.38,95.94,4.56,132.38,2
2019-06-14,3.95,8.54,85.38,95.85,4.52,177.62,2
2019-06-15,6.55,10.46,88.31,96.21,4.63,143.31,2
2019-06-16,6.38,9.76,84.81,96.23,4.01,194.62,2
2019-06-17,8.0,10.2,89.81,96.13,7.3,216.75,2
2019-06-18,4.15,10.12,89.44,96.34,6.13,228.12,2
2019-06-19,4.28,10.4,86.94,96.05,4.15,229.5,2
2019-06-20,3.65,8.59,87.0,96.06,5.99,252.75,2
2019-06-21,1.18,8.9,82.12,96.96,4.93,270.62,2
2019-06-22,0.74,11.04,80.19,97.45,2.65,183.5,2
2019-06-23,0.88,12.22,85.44,97.53,4.77,92.12,2
2019-06-24,6.64,11.85,91.56,97.38,5.38,59.31,2
2019-06-25,0.95,12.15,87.94,97.88,3.98,40.19,2
2019-06-26,0.01,12.62,79.94,98.51,2.38,166.0,2
2019-06-27,0.03,15.87,75.31,98.55,1.98,104.06,2
2019-06-28,0.13,14.85,85.94,97.87,4.63,117.38,2
2019-06-29,2.56,16.58,88.81,96.78,2.86,216.81,2
2019-06-30,6.31,12.49,89.44,96.09,8.63,244.56,2
2019-07-01,2.25,11.12,85.5,96.89,7.91,285.25,2
2019-07-02,0.59,10.08,81.0,97.8,5.99,297.19,2
2019-07-03,0.9,11.37,87.44,98.11,4.7,291.88,2
2019-07-04,1.01,10.65,90.0,97.57,6.74,267.69,2
2019-07-05,1.93,12.19,91.12,96.91,5.95,271.0,2
2019-07-06,0.18,11.24,79.25,96.8,3.91,254.56,2
2019-07-07,0.08,10.34,79.25,97.24,3.2,119.75,2
2019-07-08,3.59,11.38,83.06,97.42,2.73,155.94,2
2019-07-09,17.92,12.99,94.56,97.11,4.0,223.44,2
2019-07-10,24.94,14.65,93.88,96.79,3.15,234.44,2
2019-07-11,6.56,14.68,89.19,96.35,3.19,246.88,2
2019-07-12,2.3,14.87,87.75,96.96,3.69,312.88,2
2019-07-13,0.56,13.41,87.12,97.69,3.69,321.94,2
2019-07-14,0.08,14.41,79.69,97.87,1.39,178.38,2
2019-07-15,0.08,15.01,82.81,97.54,2.38,174.12,2
2019-07-16,1.44,14.85,85.5,97.08,2.73,229.94,2
2019-07-17,13.15,13.14,94.12,96.26,4.91,209.81,2
2019-07-18,6.94,12.08,89.44,95.86,5.49,247.19,2
2019-07-19,17.18,13.3,87.75,95.86,3.49,174.0,2
2019-07-20,1.74,13.35,86.62,95.78,4.27,290.25,2
2019-07-21,7.74,12.99,93.5,96.5,5.94,206.94,2
2019-07-22,9.75,16.87,93.56,96.45,7.36,225.25,2
2019-07-23,0.65,17.58,89.19,96.88,5.2,189.0,2
2019-07-24,4.89,17.01,90.56,96.4,4.27,182.25,2
2019-07-25,0.56,19.01,87.06,96.43,4.93,136.0,2
2019-07-26,0.6,17.15,87.19,96.35,4.34,160.88,2
2019-07-27,11.36,15.42,89.88,96.43,1.66,70.19,2
2019-07-28,2.56,16.37,91.19,96.26,4.64,78.31,2
2019-07-29,4.6,15.96,90.56,96.13,2.86,141.88,2
2019-07-30,2.56,15.58,85.69,96.35,1.91,148.62,2
2019-07-31,5.6,15.57,86.62,96.7,2.41,138.31,2
2019-08-01,4.35,15.57,88.06,97.36,2.21,59.56,2
2019-08-02,0.35,15.61,83.38,97.56,1.44,96.88,2
2019-08-03,1.62,15.57,87.69,97.26,2.66,121.12,2
2019-08-04,9.62,15.2,92.62,96.54,4.07,124.88,2
2019-08-05,4.82,14.09,89.38,95.77,3.66,191.88,2
2019-08-06,7.96,13.05,88.38,95.42,2.23,212.19,2
2019-08-07,5.36,13.12,89.62,95.45,3.42,303.12,2
2019-08-08,2.35,13.87,85.56,96.27,2.92,167.06,2
2019-08-09,21.19,12.98,95.0,95.28,7.59,92.25,2
2019-08-10,6.98,14.82,90.56,94.74,2.56,192.62,2
2019-08-11,7.76,10.59,89.19,96.02,3.85,279.5,2
2019-08-12,2.08,9.49,86.25,96.6,3.04,283.0,2
2019-08-13,1.63,9.63,86.5,96.69,4.14,266.0,2
2019-08-14,21.55,11.15,94.25,96.05,3.69,157.0,2
2019-08-15,1.73,11.9,85.56,96.03,5.85,259.44,2
2019-08-16,11.04,13.26,93.56,95.23,6.46,199.44,2
2019-08-17,8.57,11.41,87.75,94.8,7.46,223.06,2
2019-08-18,10.58,11.24,91.44,94.83,8.05,234.38,2
2019-08-19,3.89,10.86,91.5,95.95,6.39,260.38,2
2019-08-20,2.66,11.14,87.12,97.12,3.52,256.06,2
2019-08-21,9.55,11.18,94.38,97.08,5.84,203.75,2
2019-08-22,3.46,11.87,92.5,96.73,7.42,231.88,2
2019-08-23,1.05,14.12,89.81,97.21,6.4,214.0,2
2019-08-24,0.21,14.53,88.44,97.2,3.73,169.75,2
2019-08-25,0.02,16.36,86.06,97.22,3.07,150.12,2
2019-08-26,0.14,13.14,88.12,97.1,4.01,220.81,2
2019-08-27,0.35,13.56,89.25,96.82,3.05,174.75,2
2019-08-28,3.19,11.69,91.88,96.24,4.99,218.75,2
2019-08-29,7.78,11.24,95.0,96.28,7.34,210.5,2
2019-08-30,21.01,12.86,96.31,96.08,7.46,209.81,2
2019-08-31,26.33,10.9,91.62,95.62,7.24,240.12,2
2019-09-01,3.36,8.85,90.06,96.67,5.23,276.94,3
2019-09-02,10.95,10.69,96.06,96.68,6.77,234.94,3
2019-09-03,5.44,12.7,95.81,96.68,5.04,241.0,3
2019-09-04,3.82,8.58,89.69,96.34,6.68,286.25,3
2019-09-05,3.18,9.12,89.69,97.3,7.1,270.25,3
2019-09-06,4.12,9.48,91.69,96.75,7.14,286.75,3
2019-09-07,0.06,8.53,83.5,97.86,2.62,283.75,3
2019-09-08,4.58,9.04,92.62,97.45,2.25,223.62,3
2019-09-09,16.19,10.55,93.44,96.54,2.47,229.25,3
2019-09-10,5.36,9.37,89.62,96.76,5.34,254.12,3
2019-09-11,5.05,11.11,91.0,96.34,9.04,257.0,3
2019-09-12,2.38,9.76,90.81,97.35,5.62,264.69,3
2019-09-13,0.38,8.94,88.5,98.53,5.35,262.44,3
2019-09-14,7.09,10.08,95.44,97.69,8.66,230.69,3
2019-09-15,0.17,7.5,87.75,97.44,6.44,284.0,3
2019-09-16,0.54,7.72,89.88,97.49,5.98,281.69,3
2019-09-17,0.08,7.22,83.75,97.91,3.66,306.56,3
2019-09-18,2.83,9.48,96.44,98.16,3.55,266.94,3
2019-09-19,0.22,10.67,91.56,98.3,2.95,264.56,3
2019-09-20,0.07,11.94,89.69,97.76,2.68,170.5,3
2019-09-21,0.19,11.62,90.5,96.66,6.03,111.19,3
2019-09-22,10.48,12.1,95.88,95.82,4.91,96.0,3
2019-09-23,5.22,11.76,93.0,95.76,4.47,147.12,3
2019-09-24,5.47,13.07,94.94,95.28,3.95,111.06,3
2019-09-25,7.82,12.45,95.88,95.12,3.25,118.56,3
2019-09-26,9.38,10.96,93.81,94.71,5.19,194.06,3
2019-09-27,4.1,9.22,93.19,94.89,2.48,235.88,3
2019-09-28,0.88,9.06,91.62,95.43,2.91,256.31,3
2019-09-29,0.76,8.86,92.75,95.51,3.66,121.69,3
2019-09-30,1.01,7.79,92.31,96.08,3.38,164.38,3
2019-10-01,0.16,4.9,87.75,96.14,4.64,166.06,3
2019-10-02,0.11,4.28,90.88,97.13,3.77,279.12,3
2019-10-03,3.07,4.89,93.19,96.53,6.22,101.94,3
2019-10-04,1.84,7.79,93.31,96.07,6.45,86.94,3
2019-10-05,17.76,7.82,96.69,96.58,5.94,115.31,3
2019-10-06,19.35,7.82,96.06,96.51,6.09,110.56,3
2019-10-07,11.07,9.06,93.62,95.73,8.47,194.38,3
2019-10-08,12.64,8.3,95.06,94.67,9.12,228.0,3
2019-10-09,6.67,7.58,93.5,94.65,9.41,247.56,3
2019-10-10,14.33,8.4,95.06,95.01,7.3,236.81,3
2019-10-11,7.74,8.22,93.25,94.72,8.74,237.94,3
2019-10-12,1.24,6.49,96.38,95.47,4.1,237.25,3
2019-10-13,6.87,6.48,96.44,95.62,2.11,124.44,3
2019-10-14,0.37,6.6,94.06,96.07,2.41,165.31,3
2019-10-15,0.54,7.69,94.88,95.58,3.16,127.81,3
2019-10-16,5.19,7.22,93.38,95.18,4.15,203.69,3
2019-10-17,7.24,6.57,96.75,95.28,4.54,141.12,3
2019-10-18,4.88,6.65,96.0,94.95,2.7,63.06,3
2019-10-19,1.7,6.33,93.0,95.64,5.98,116.38,3
2019-10-20,0.26,3.62,92.06,97.06,5.27,151.69,3
2019-10-21,0.3,3.1,93.06,97.49,3.46,181.12,3
2019-10-22,1.9,7.3,97.06,96.8,6.88,224.81,3
2019-10-23,5.48,8.25,96.12,95.87,8.05,199.88,3
2019-10-24,2.34,5.69,94.31,95.34,5.45,248.06,3
2019-10-25,0.59,2.26,91.81,95.8,4.63,245.19,3
2019-10-26,3.51,3.23,93.38,95.72,6.34,255.31,3
2019-10-27,0.97,3.84,93.88,97.14,6.91,299.44,3
2019-10-28,0.19,1.81,94.69,98.08,3.07,216.25,3
2019-10-29,0.2,1.82,96.62,98.42,3.16,57.81,3
2019-10-30,0.46,2.4,95.31,98.13,3.57,101.81,3
2019-10-31,1.35,2.75,96.19,97.2,3.96,120.94,3
2019-11-01,15.38,5.12,98.0,94.73,4.7,92.81,3
2019-11-02,10.04,7.31,96.5,93.04,3.0,100.12,3
2019-11-03,2.24,6.51,96.25,93.62,5.35,48.12,3
2019-11-04,4.12,5.98,95.62,94.48,7.85,48.56,3
2019-11-05,0.3,3.29,92.81,95.99,4.1,18.0,3
2019-11-06,3.01,1.65,98.19,95.54,2.85,84.94,3
2019-11-07,3.84,2.21,94.88,95.52,6.32,55.12,3
2019-11-08,0.16,-0.65,96.75,96.55,3.34,45.12,3
2019-11-09,0.22,-0.11,96.12,96.16,4.09,82.5,3
2019-11-10,3.59,-0.73,93.75,96.54,3.48,78.56,3
2019-11-11,13.53,0.79,98.31,94.44,5.05,238.75,3
2019-11-12,2.32,1.18,97.25,94.89,5.1,327.44,3
2019-11-13,0.38,-1.29,98.19,95.08,2.89,133.56,3
2019-11-14,0.28,-0.23,96.06,96.23,5.48,283.0,3
2019-11-15,0.27,0.97,97.56,96.93,4.66,65.19,3
2019-11-16,0.64,0.51,98.25,96.33,1.86,105.38,3
2019-11-17,0.43,0.05,97.19,96.86,2.41,330.5,3
2019-11-18,0.02,-1.31,94.19,97.06,1.53,228.5,3
2019-11-19,2.03,-0.92,96.06,96.5,3.84,119.38,3
2019-11-20,3.42,1.37,98.44,96.22,5.65,122.75,3
2019-11-21,0.61,1.68,97.06,95.98,6.58,108.94,3
2019-11-22,1.77,2.99,98.38,95.31,4.73,89.62,3
2019-11-23,4.61,4.69,97.88,95.66,5.23,77.0,3
2019-11-24,3.32,5.38,99.19,95.58,2.62,116.94,3
2019-11-25,5.5,5.41,98.31,95.46,4.38,100.44,3
2019-11-26,10.99,6.53,97.81,94.61,5.63,88.94,3
2019-11-27,1.73,5.5,97.56,94.27,3.66,34.88,3
2019-11-28,0.42,1.64,94.69,95.45,5.4,57.62,3
2019-11-29,0.07,-1.46,96.19,97.0,2.44,235.38,3
2019-11-30,0.03,-1.09,90.06,97.64,1.47,99.44,3
2019-12-01,0.2,-1.19,98.06,97.98,3.02,307.0,4
2019-12-02,6.38,2.93,99.19,97.88,4.87,262.12,4
2019-12-03,0.24,3.15,96.81,97.21,5.82,234.88,4
2019-12-04,3.76,4.15,95.69,96.37,7.94,225.81,4
2019-12-05,13.08,5.9,96.75,95.34,10.44,235.19,4
2019-12-06,4.2,6.67,96.69,94.84,7.05,265.56,4
2019-12-07,21.19,5.55,97.38,95.07,6.88,227.44,4
2019-12-08,10.63,3.52,95.5,93.36,9.95,247.88,4
2019-12-09,0.5,1.03,94.81,96.1,5.96,281.88,4
2019-12-10,19.24,4.49,95.81,94.56,10.95,214.94,4
2019-12-11,8.23,1.56,95.38,94.49,8.49,231.88,4
2019-12-12,4.3,1.24,97.94,93.53,4.2,145.25,4
2019-12-13,2.06,1.56,97.19,92.66,3.66,276.0,4
2019-12-14,7.57,0.88,97.25,92.77,6.4,232.75,4
2019-12-15,2.71,-0.2,96.62,93.58,4.77,225.06,4
2019-12-16,5.97,1.15,98.19,94.31,4.7,192.0,4
2019-12-17,2.49,0.63,98.12,94.84,3.58,246.69,4
2019-12-18,7.72,0.23,98.38,95.35,5.91,153.38,4
2019-12-19,9.26,4.44,98.44,94.26,6.41,137.06,4
2019-12-20,6.11,4.22,98.0,92.93,4.74,202.5,4
2019-12-21,2.69,2.9,97.75,92.91,3.52,163.0,4
2019-12-22,2.09,2.61,98.94,93.52,1.77,194.69,4
2019-12-23,4.02,4.11,97.88,94.87,4.73,241.88,4
2019-12-24,4.01,3.03,97.94,95.71,2.73,261.31,4
2019-12-25,0.61,2.39,97.44,97.23,2.19,228.62,4
2019-12-26,0.53,2.22,97.81,96.96,6.62,111.19,4
2019-12-27,8.91,4.51,98.12,97.49,5.93,170.31,4
2019-12-28,2.05,7.33,97.44,97.72,7.43,201.19,4
2019-12-29,1.66,7.19,96.5,97.26,9.8,215.06,4
2019-12-30,1.15,4.8,95.06,97.51,5.94,272.75,4
2019-12-31,0.23,0.23,96.06,98.35,1.88,228.38,4
2020-01-01,0.24,3.05,96.56,97.41,6.55,217.0,4
2020-01-02,8.47,5.37,96.69,95.73,9.76,223.69,4
2020-01-03,1.56,2.04,92.19,96.89,7.73,280.25,4
2020-01-04,3.02,5.03,97.12,97.68,6.74,251.5,4
2020-01-05,3.4,6.16,97.62,97.3,7.78,219.12,4
2020-01-06,6.88,4.87,95.31,96.02,9.45,222.0,4
2020-01-07,14.19,6.56,95.88,95.52,12.04,219.0,4
2020-01-08,1.35,1.51,92.38,96.51,7.02,248.5,4
2020-01-09,2.86,-0.52,94.38,95.98,2.13,147.25,4
2020-01-10,6.48,1.51,97.69,96.6,6.6,222.81,4
2020-01-11,20.63,5.44,96.44,95.63,8.9,233.12,4
2020-01-12,4.12,1.2,96.12,96.05,5.66,234.44,4
2020-01-13,12.62,2.68,95.94,94.22,11.84,187.81,4
2020-01-14,4.73,1.12,95.06,93.37,9.53,211.12,4
2020-01-15,10.89,2.21,95.31,94.34,12.22,221.25,4
2020-01-16,10.98,3.98,96.69,95.28,8.83,186.0,4
2020-01-17,1.8,1.95,94.75,95.73,7.21,247.69,4
2020-01-18,0.52,0.51,95.19,97.69,5.28,285.31,4
2020-01-19,0.09,1.0,96.81,99.14,4.81,240.19,4
2020-01-20,0.8,3.91,97.94,99.19,6.87,239.06,4
2020-01-21,2.45,6.76,97.81,98.91,5.48,261.31,4
2020-01-22,0.68,6.42,98.25,98.81,3.91,268.69,4
2020-01-23,1.83,5.53,97.62,97.93,6.5,250.88,4
2020-01-24,1.59,4.64,97.31,97.08,4.55,251.25,4
2020-01-25,2.06,4.15,97.56,96.15,7.41,209.62,4
2020-01-26,7.57,2.17,95.5,95.11,6.59,212.12,4
2020-01-27,7.7,-0.17,96.38,94.2,6.32,190.06,4
2020-01-28,2.61,0.23,97.56,93.88,4.97,239.38,4
2020-01-29,9.0,2.36,96.38,94.74,7.62,250.19,4
2020-01-30,8.88,4.77,96.12,94.37,10.88,241.19,4
2020-01-31,6.62,5.92,96.25,94.3,8.54,226.0,4
2020-02-01,5.14,3.58,95.56,94.39,7.34,266.5,4
2020-02-02,11.49,1.39,98.38,95.07,3.71,170.75,4
2020-02-03,5.85,2.39,92.25,95.22,11.51,258.75,4
2020-02-04,0.88,2.27,92.56,97.14,6.45,302.44,4
2020-02-05,0.52,2.83,97.69,98.35,4.68,249.81,4
2020-02-06,0.25,2.78,96.81,97.98,3.3,214.75,4
2020-02-07,2.99,1.45,95.75,96.35,6.41,143.69,4
2020-02-08,26.12,3.16,95.88,94.83,10.82,205.88,4
2020-02-09,15.54,3.3,96.06,92.25,10.52,236.88,4
2020-02-10,11.22,0.51,94.19,93.11,11.05,253.94,4
2020-02-11,12.18,0.44,93.69,94.07,12.78,262.56,4
2020-02-12,1.35,-1.06,90.25,95.35,8.21,253.88,4
2020-02-13,1.32,-1.88,97.56,95.24,5.02,59.38,4
2020-02-14,7.61,1.46,95.25,95.55,8.18,192.5,4
2020-02-15,17.84,3.25,97.25,93.89,9.65,190.06,4
2020-02-16,17.89,1.97,93.12,92.55,14.53,218.75,4
2020-02-17,10.35,2.81,94.75,94.33,11.8,248.19,4
2020-02-18,9.1,1.35,95.94,95.5,8.97,251.25,4
2020-02-19,6.63,2.24,95.5,95.65,7.26,229.38,4
2020-02-20,7.59,1.89,93.75,95.05,8.23,257.44,4
2020-02-21,21.02,4.51,96.56,95.16,12.4,230.56,4
2020-02-22,8.19,1.39,89.31,95.17,12.59,255.62,4
2020-02-23,1.65,0.37,93.12,96.11,6.83,270.12,4
2020-02-24,10.54,-0.92,96.81,95.38,5.33,163.19,4
2020-02-25,2.27,-1.0,97.81,94.48,3.31,262.06,4
2020-02-26,1.88,-1.1,95.56,94.96,5.31,269.25,4
2020-02-27,1.06,-1.1,95.5,95.18,5.88,268.44,4
2020-02-28,9.96,0.68,98.44,94.59,5.03,173.19,4
2020-02-29,15.45,1.19,96.12,92.07,7.38,189.38,4
2020-03-01,8.43,1.33,96.12,92.3,9.77,239.06,1
2020-03-02,2.65,0.95,95.94,93.53,6.38,224.62,1
2020-03-03,3.44,1.28,95.75,94.83,4.56,271.88,1
2020-03-04,0.72,0.0,96.44,95.81,2.7,236.5,1
2020-03-05,1.54,0.79,96.44,95.27,1.91,209.06,1
2020-03-06,1.09,0.98,95.94,95.58,2.72,189.81,1
2020-03-07,13.69,4.48,97.81,95.09,8.84,207.5,1
2020-03-08,6.47,3.96,94.38,94.51,7.58,234.5,1
2020-03-09,6.13,3.53,96.06,95.02,6.59,236.56,1
2020-03-10,6.68,4.26,92.62,94.44,9.19,258.62,1
2020-03-11,9.7,1.87,92.62,94.66,8.15,231.88,1
2020-03-12,11.13,0.53,95.75,94.55,7.7,254.75,1
2020-03-13,0.69,0.37,90.94,96.66,4.86,125.31,1
2020-03-14,9.92,2.69,97.5,95.49,7.11,171.19,1
2020-03-15,3.03,2.4,92.75,95.14,7.98,279.88,1
2020-03-16,6.9,1.93,94.06,96.41,7.63,218.25,1
2020-03-17,6.59,3.64,95.0,96.58,7.05,246.56,1
2020-03-18,1.46,1.72,88.75,97.11,7.09,254.31,1
2020-03-19,0.43,1.55,90.12,98.0,3.43,298.75,1
2020-03-20,0.15,1.31,87.44,98.7,2.92,133.38,1
2020-03-21,0.27,1.69,89.81,98.27,6.0,127.19,1
2020-03-22,0.04,1.33,90.69,97.98,4.38,170.31,1
2020-03-23,0.26,2.87,93.94,97.31,7.41,189.69,1
2020-03-24,1.47,6.06,95.06,96.8,9.28,198.94,1
2020-03-25,4.4,5.79,97.12,97.34,4.23,229.94,1
2020-03-26,2.35,4.24,96.31,97.99,2.59,80.81,1
2020-03-27,1.32,4.44,93.94,98.36,2.97,53.25,1
2020-03-28,0.11,1.24,86.06,99.21,5.76,22.12,1
2020-03-29,0.36,0.47,86.38,99.78,4.89,192.88,1
2020-03-30,0.52,3.9,90.0,99.13,4.86,343.94,1
2020-03-31,0.62,3.08,90.06,98.61,3.86,313.06,1
2020-04-01,1.85,4.19,93.75,97.31,6.8,283.25,1
2020-04-02,0.73,2.3,84.81,96.26,9.81,289.75,1
2020-04-03,2.16,1.84,90.19,96.47,4.52,259.31,1
2020-04-04,1.28,4.73,92.94,96.57,5.8,202.19,1
2020-04-05,5.03,7.69,88.12,95.91,8.91,161.81,1
2020-04-06,5.51,5.8,89.12,96.28,8.44,230.44,1
2020-04-07,0.11,5.42,87.62,97.74,5.94,210.38,1
2020-04-08,2.08,6.37,95.5,97.64,4.15,209.12,1
2020-04-09,1.33,5.02,96.06,97.98,4.16,110.88,1
2020-04-10,0.6,8.31,95.5,97.6,2.55,165.06,1
2020-04-11,0.95,7.4,94.62,97.19,5.32,257.75,1
2020-04-12,0.42,4.55,84.19,97.23,4.72,146.69,1
2020-04-13,0.0,1.52,79.69,98.37,2.38,152.12,1
2020-04-14,0.01,3.14,87.31,97.85,4.48,264.62,1
2020-04-15,0.54,5.65,95.25,97.42,4.77,279.69,1
2020-04-16,0.36,6.11,91.0,97.37,3.37,128.0,1
2020-04-17,0.1,4.01,86.69,97.51,5.04,101.19,1
2020-04-18,0.01,3.38,85.56,97.53,4.66,104.06,1
2020-04-19,0.18,4.97,84.56,97.81,5.15,113.62,1
2020-04-20,0.04,4.88,83.44,98.03,6.62,101.94,1
2020-04-21,0.0,5.25,83.56,98.11,6.84,90.56,1
2020-04-22,0.0,6.4,83.88,98.13,5.23,88.44,1
2020-04-23,0.0,7.87,78.69,97.76,2.59,109.88,1
2020-04-24,0.0,10.13,71.75,97.1,1.07,121.5,1
2020-04-25,0.04,8.19,82.88,96.76,2.7,205.5,1
2020-04-26,1.03,5.34,85.69,96.33,4.45,296.19,1
2020-04-27,2.01,4.48,85.44,96.24,2.56,146.81,1
2020-04-28,0.83,4.06,82.5,96.11,2.23,96.44,1
2020-04-29,4.85,4.56,90.19,95.34,5.2,111.5,1
2020-04-30,5.43,6.07,89.44,94.5,4.07,75.44,1
2020-05-01,3.23,6.48,85.56,94.98,1.88,208.94,1
2020-05-02,1.33,7.03,83.5,96.24,3.51,279.88,1
2020-05-03,2.79,6.74,86.19,96.97,2.09,145.31,1
2020-05-04,0.69,6.45,81.62,97.67,3.29,86.31,1
2020-05-05,0.01,6.51,78.38,97.81,2.61,130.12,1
2020-05-06,0.0,8.94,75.62,97.89,1.72,184.94,1
2020-05-07,0.57,8.88,81.0,97.33,2.62,220.19,1
2020-05-08,2.16,9.62,92.12,97.03,3.02,271.44,1
2020-05-09,3.11,9.44,90.12,96.8,3.79,234.44,1
2020-05-10,0.28,2.04,75.94,97.47,7.02,28.25,1
2020-05-11,0.47,2.75,79.69,97.9,5.14,314.75,1
2020-05-12,1.5,3.83,83.5,97.23,5.72,226.69,1
2020-05-13,0.04,2.76,74.06,97.47,3.15,245.81,1
2020-05-14,0.97,5.02,85.69,97.57,5.37,293.06,1
2020-05-15,1.36,6.6,84.31,97.53,6.18,288.44,1
2020-05-16,2.36,7.37,86.06,97.29,6.27,273.69,1
2020-05-17,8.57,8.53,95.31,96.98,5.3,239.44,1
2020-05-18,4.3,9.54,87.12,96.92,6.45,246.69,1
2020-05-19,4.27,10.33,94.19,97.22,3.87,241.38,1
2020-05-20,0.21,12.8,87.12,97.22,3.66,183.5,1
2020-05-21,0.89,10.0,85.25,96.97,3.58,215.81,1
2020-05-22,16.33,9.02,87.75,95.31,12.26,192.44,1
2020-05-23,12.73,7.12,93.25,95.8,12.48,242.44,1
2020-05-24,2.4,8.94,91.94,97.61,7.25,270.44,1
2020-05-25,0.76,10.08,84.94,98.28,5.5,214.31,1
2020-05-26,0.1,9.25,81.69,98.74,4.82,274.94,1
2020-05-27,1.26,9.92,82.31,98.97,2.52,250.06,1
2020-05-28,1.26,13.9,85.06,98.58,2.84,227.94,1
2020-05-29,0.0,15.69,78.38,98.08,3.13,164.94,1
2020-05-30,0.01,13.73,78.38,97.92,5.08,128.88,1
2020-05-31,0.03,12.19,78.38,98.01,4.7,117.75,1
2020-06-01,0.0,14.37,74.19,98.0,1.98,172.5,2
2020-06-02,6.7,13.64,77.81,97.39,3.03,235.69,2
2020-06-03,0.93,8.43,79.81,96.93,5.55,82.44,2
2020-06-04,3.57,6.84,85.75,95.69,3.31,274.25,2
2020-06-05,4.69,5.53,84.81,94.81,8.79,317.56,2
2020-06-06,2.04,9.42,84.19,95.15,5.71,260.56,2
2020-06-07,0.22,8.72,82.0,96.52,4.91,119.56,2
2020-06-08,0.05,8.55,74.12,97.3,1.64,171.81,2
2020-06-09,2.71,7.6,87.12,97.15,2.77,225.69,2
2020-06-10,8.34,8.76,91.81,96.82,4.62,122.44,2
2020-06-11,0.08,9.9,79.88,97.73,6.47,57.88,2
2020-06-12,0.92,11.71,79.62,97.06,7.44,51.56,2
2020-06-13,2.08,13.07,91.25,96.77,4.96,81.88,2
2020-06-14,0.36,15.26,83.56,97.03,2.18,98.56,2
2020-06-15,1.62,14.94,87.75,97.06,1.61,135.62,2
2020-06-16,5.07,15.01,87.69,96.94,1.49,182.25,2
2020-06-17,4.6,15.15,86.12,96.89,1.97,99.69,2
2020-06-18,0.13,14.11,83.12,96.79,3.66,84.88,2
2020-06-19,4.74,12.67,87.5,96.45,3.99,125.0,2
2020-06-20,1.4,12.79,80.56,96.67,5.36,202.31,2
2020-06-21,8.74,11.39,88.44,96.28,6.58,210.44,2
2020-06-22,7.58,11.01,93.12,96.78,7.48,187.62,2
2020-06-23,4.56,13.31,87.31,97.12,5.13,202.19,2
2020-06-24,2.89,14.09,89.44,97.44,4.21,203.06,2
2020-06-25,0.17,16.89,85.69,97.22,4.54,96.25,2
2020-06-26,2.94,15.17,91.56,96.22,3.86,120.25,2
2020-06-27,13.1,13.19,85.06,95.11,3.77,151.44,2
2020-06-28,27.71,10.98,93.88,94.45,6.78,216.19,2
2020-06-29,7.83,11.83,89.44,94.84,7.24,267.5,2
2020-06-30,3.22,12.68,83.5,95.52,2.88,284.38,2
2020-07-01,4.9,10.92,87.75,95.86,2.95,63.44,2
2020-07-02,0.8,10.36,81.31,96.4,2.67,194.81,2
2020-07-03,17.19,9.24,93.19,95.76,4.63,230.5,2
2020-07-04,11.25,9.9,88.44,95.53,3.73,231.0,2
2020-07-05,7.93,9.33,90.81,95.18,7.36,266.19,2
2020-07-06,1.26,9.71,83.81,96.82,6.9,295.88,2
2020-07-07,3.15,10.3,85.31,96.94,3.27,239.19,2
2020-07-08,3.19,9.69,89.62,96.9,2.89,114.62,2
2020-07-09,2.58,10.9,85.0,96.79,1.95,223.31,2
2020-07-10,2.32,9.98,83.94,97.11,4.93,306.94,2
2020-07-11,0.88,9.52,87.56,97.75,5.04,279.19,2
2020-07-12,0.83,11.9,83.44,97.77,4.64,224.5,2
2020-07-13,2.56,12.48,89.0,97.05,5.95,261.38,2
2020-07-14,2.24,11.01,87.75,96.8,4.63,271.56,2
2020-07-15,2.65,11.3,91.38,96.64,4.34,274.62,2
2020-07-16,2.35,13.48,90.94,97.01,6.04,254.19,2
2020-07-17,1.79,12.23,88.38,96.81,5.06,248.06,2
2020-07-18,1.24,10.23,84.06,96.74,5.95,257.69,2
2020-07-19,1.54,9.21,87.12,97.13,5.95,273.88,2
2020-07-20,1.23,9.15,88.31,97.53,4.68,283.88,2
2020-07-21,2.25,10.55,84.44,97.77,3.06,268.94,2
2020-07-22,14.93,11.18,95.06,97.13,3.29,196.69,2
2020-07-23,5.68,12.92,92.06,96.46,3.48,270.06,2
2020-07-24,2.5,12.66,86.0,96.26,3.23,219.5,2
2020-07-25,10.24,13.2,90.94,95.43,4.47,231.25,2
2020-07-26,2.59,11.23,86.38,95.65,5.45,236.12,2
2020-07-27,18.87,9.62,93.19,95.33,4.45,209.94,2
2020-07-28,2.5,9.48,87.19,96.12,9.54,292.25,2
